1152	4336	5157	10390	8858	7740	521	1851	653	4640	632	5730	6338	2849	1528	1607	4333	972	6581	8133	3161	10985	1449	963	5627	5034	9429	3613	3775	9922	7880	9378	4586	8283	611	4360	10628	6401	7037	8991	11085	9086	2680	1135	3848	1416	9881	480	10966	3473	8380	832	9344	6771	5419	2942	625	3016	5678	545	8131	210	6861	7006	10681	7132	4019	8840	2364	10087	6664	239	7655	9410	3430	4736	5042	8382	2127	9248	5316	11076	9289	5068	7893	4525	10098	1526	10167	9839	9846	5517	10084	6449	2259	6661	7779	603	9145	1954	8211
1153	519	8781	10883	6542	2167	8324	7795	623	10811	2628	5098	1290	674	4846	4962	7903	5682	2087	1042	7045	7942	4134	10196	8841	4225	2207	1798	1090	7448	7837	1987	3934	4070	7887	9378	5563	941	10578	5453	2415	5874	7988	9891	7161	9713	6079	1809	10477	2071	8549	10724	6200	1282	10652	681	7646	4392	4218	9169	3807	933	10050	3422	2886	10440	6807	454	12	1571	11	1452	9075	7523	4093	4096	5482	9646	4307	4453	10185	5592	1357	2838	7119	4222	8527	10659	1407	7745	6600	2368	6395	4673	6341	6379	3821	5700	6641	7840	2666
1154	1270	9156	5365	6592	1212	7621	3219	3381	10737	6582	7587	2426	778	2413	9820	10216	1187	7233	1822	4847	4991	1940	5468	2994	6430	5227	9881	10739	7551	5340	8707	3731	159	10021	4785	7376	9922	6439	6065	6036	9745	3739	3727	780	6856	2687	6780	4879	8269	5110	5810	7601	10519	7846	3695	367	360	3685	425	4220	9780	6113	8520	4110	7643	7590	4839	10025	4141	1569	1314	9363	6726	2137	2511	9548	9972	2091	5721	4791	3341	6701	5463	5827	6860	7262	3914	4767	8043	8589	86	3035	10115	9723	7649	7749	6145	7293	2550	316
1155	6231	7205	6380	2298	8767	4433	709	4666	6705	999	2835	6834	5712	10085	708	4213	7795	5957	6018	4793	7638	278	9787	10857	98	10306	2997	9846	2508	6706	2002	2520	5835	2202	2419	9960	6159	7361	881	6853	8312	2079	2415	4610	9753	9641	748	5450	1717	3628	5572	8508	7289	9396	2020	10283	5029	1686	91	253	8587	10902	444	9087	8854	11030	10575	7417	7973	9311	6880	8903	1118	258	6864	8561	1421	10854	9215	4278	2563	6923	10375	9782	232	8939	4381	2142	10593	8181	6479	10637	5527	10	9688	2794	4339	1304	5673	7273
1156	161	3749	3133	2709	7670	6025	4624	10016	8829	2997	6897	4535	249	359	3644	10021	3231	233	5016	6551	5500	5167	7929	2945	5762	7546	1479	9114	3679	5926	6077	9108	6606	4748	2414	10077	5824	8970	3219	5908	7881	4692	4843	156	2167	5357	5342	3745	5496	10344	10405	3534	5089	2970	9180	4774	6286	2465	7718	6207	1965	4644	1229	6138	5727	10446	4253	6707	4625	6525	5714	4609	5020	1733	5143	3551	1052	8469	439	8063	4719	8202	6614	2588	8451	5466	9290	3721	5388	1224	5887	158	1400	9061	5887	9623	8106	711	10304	6082
1157	9748	10388	1338	7591	3027	6010	7463	9569	4516	8144	6706	7231	4135	2454	1101	2987	4918	10246	5709	11050	844	9982	4686	3801	10227	1723	10499	8539	5684	10540	6356	4143	5668	5983	4989	295	6709	2944	9804	8983	10133	6201	5349	2897	11024	10963	2946	5423	10666	1177	9018	8110	9538	11009	9320	1588	10734	4334	1711	2592	1451	2915	7350	4439	3662	501	1025	276	9778	7075	4085	2875	5622	278	6947	6647	7398	6012	10923	6037	5996	9137	10155	8023	5948	9989	11106	7991	4286	7796	6043	4315	6030	6734	2361	8406	6542	7709	5769	9128
1158	7564	4843	2726	7268	591	6009	395	2433	9365	1441	5682	8102	7620	9985	8955	80	2545	9155	3036	5328	2931	6240	10580	2138	9844	2965	10063	7241	880	614	115	6895	1686	8320	10700	3626	1693	1340	9367	3229	792	9080	7198	10995	1138	9884	1874	10731	9638	3789	6967	9946	8486	10678	4082	9875	3263	436	8152	785	199	10477	8877	571	9633	1483	6971	2919	11066	352	1075	9632	10704	4265	5697	5406	2355	7836	1510	8691	1796	1197	868	1654	1387	2586	10573	3374	2230	8099	7883	2590	5306	2386	5396	10078	5690	10061	5112	2669
1159	1581	3749	10326	8286	1288	585	158	11058	6765	5718	5485	2350	860	5767	1322	4704	8298	1798	5226	8565	6205	8318	7941	5880	3302	8278	9853	1329	5533	2349	3213	7731	154	11092	7908	4312	9455	8388	4880	1553	10955	6170	10421	5776	9021	196	3066	8248	2261	10839	2593	5774	9963	4210	4824	1662	2607	5518	3632	9436	9393	7684	971	5680	4821	9209	2170	1311	10519	5694	10051	5536	4474	2866	5789	3946	8959	2474	2514	9352	9037	3795	10789	7612	238	10440	6755	4031	5908	275	9956	6720	10984	7038	1511	6218	9274	469	1607	10365
1160	980	8792	929	5310	5317	3411	503	7296	1477	5844	7011	7661	4741	4551	1338	331	10612	8559	2631	8954	9253	7595	9520	10984	4760	5365	4830	9236	4249	1771	9788	9111	6216	9489	1116	8938	2237	9867	4559	9454	2992	7913	10397	1271	4478	3208	5434	1251	1165	3921	7368	28	10687	5568	1907	9525	5977	911	9156	10862	8849	3047	1013	102	7669	2304	9439	5100	2723	3450	7119	339	9370	2990	10365	7279	10595	993	2668	879	1608	2331	5965	2291	3825	3639	239	1421	6638	7619	9758	3753	6915	8501	9765	1011	107	10919	1557	1556
1161	9078	8415	3211	3449	3450	4770	10244	6392	3518	1532	1223	10749	8925	6938	2648	5575	3027	753	3182	1928	4917	2153	5102	7428	7864	10334	9765	1121	9858	6771	3596	5034	6632	4325	5807	1764	7501	7989	5087	11010	5578	2157	2814	5197	347	6785	4316	8353	2709	2415	9825	8769	2148	7771	2694	2032	4167	6942	4024	5230	9482	5112	477	1369	10532	2515	2281	1137	3440	10511	10472	6903	6882	350	2869	4026	965	3559	9523	8176	10891	3477	1330	5715	9994	5976	4962	6709	2415	1179	7959	279	7258	8195	10811	1972	10307	8427	6392	1008
1162	7985	6734	4047	4604	1861	5732	10314	3756	7557	4649	5752	9679	2322	10289	6726	2406	4211	9318	9193	6669	9827	6359	902	3549	3502	6263	6183	2262	7164	3932	1389	3882	3920	3676	7769	7985	6196	2781	118	6674	3040	3916	7901	3261	6607	6680	2972	3718	5809	2728	4880	9889	7014	1270	10481	4668	4986	8899	5541	682	7047	3279	937	2972	3824	698	7322	2143	252	9879	2749	23	3918	5792	6987	10345	10773	8487	9140	1554	3385	9804	10956	3455	6629	3591	5140	7712	10842	6759	5206	6321	8233	10124	1914	4212	8765	10011	7200	9518
1163	2886	2577	10496	8991	7403	1953	533	8455	758	8224	3844	821	9539	2946	1417	1439	2565	2246	6779	1806	4990	3498	2283	719	7441	6903	5241	2189	4681	4599	9992	8361	2471	5259	5050	9871	5779	3857	6764	9845	2504	4000	1687	5032	8633	10197	3984	7251	5806	2212	3268	6386	4958	3647	7723	3695	3205	9008	1821	6997	10637	5446	7474	3800	2314	9212	10777	6933	9136	6305	4720	190	5428	2352	610	6865	1709	10980	8397	6226	7293	9996	2387	10052	3956	10049	5284	9781	8848	7015	5409	3210	3651	8032	3367	5122	7463	10379	4952	1748
1164	9954	4792	142	6910	9669	9371	4012	7793	1920	5395	6815	2017	10303	8582	7404	1388	8685	4036	10242	6418	2382	8237	6237	6370	8898	2723	4071	6607	1882	2489	1320	5493	7779	3670	10726	5711	9129	3877	9408	9804	3152	7352	5229	4154	4366	1934	2417	8630	2283	6929	692	628	8083	1485	2925	3039	3960	6827	2109	10663	1231	3324	9546	3883	1001	1630	306	524	6371	7821	2241	5663	8219	596	8981	5724	10983	6426	8645	5829	3842	5887	6273	6120	9745	10314	10985	7311	5935	8814	6040	8373	897	4118	8957	9300	10165	337	3755	4458
1165	9258	3573	1363	10459	4661	7957	2210	1214	342	4962	10191	7544	8840	7255	5385	3769	5723	1836	5723	363	21	7721	766	10029	7747	1109	4826	4921	1421	9397	10215	9882	2807	8433	9518	5901	3354	10997	7571	3039	1720	8503	6912	2829	5126	9576	9504	10044	5925	8234	10050	10828	2922	7672	1545	9985	3310	9962	7424	3939	5871	1414	986	4002	5844	6982	3207	7006	10396	3859	6640	5575	6052	2094	4680	4085	7270	2373	11028	1141	965	102	2209	4829	5779	6655	4823	6594	4335	5152	2764	7548	4870	10571	6164	5	5853	5666	8785	4071
1166	4729	7195	2736	8610	2015	4209	7727	7705	4571	3092	4922	1482	6251	80	4488	6302	5278	3612	8313	6008	1988	3132	6056	9537	3786	7465	190	8161	2456	7896	7948	8457	3288	3594	10208	5851	7337	2969	10072	3257	3599	10950	9772	9902	6426	1052	3440	1279	8468	5414	1574	2105	3985	10300	7329	4843	471	1576	290	1154	9609	7396	2808	3812	2113	10223	1268	10365	5279	3461	1347	2577	547	1115	10079	4495	9829	9374	4537	8199	7632	7977	291	9716	2249	1421	2277	2369	10584	9691	167	9825	465	9194	6818	3661	674	367	4153	138
1167	616	7098	4075	3553	5722	169	2470	9231	678	10921	2892	3458	10445	8143	3247	10716	8307	4748	10762	6727	38	6278	2	2564	8234	4104	5287	3995	6702	1671	4080	5016	1704	1346	3087	3920	9321	6380	8670	10567	2758	3756	1328	5263	251	4709	1137	3560	8932	9438	7421	9535	1972	4855	10871	5998	9371	4340	1982	2302	5178	10385	4425	6481	1707	8387	4724	4264	10118	2657	2531	4878	3073	4227	9613	8169	4561	6838	5806	9338	10513	2776	6490	11040	2447	1235	2240	6227	1296	2915	768	6239	1295	6454	6862	4937	5770	7735	5886	4048
1168	4801	8588	10540	10977	8866	5201	11144	4218	8323	4088	9499	2359	8276	9639	5601	7123	4238	5320	2628	1824	7813	5542	5622	8262	1426	10804	4493	8627	10556	6840	2088	5898	10817	9448	7973	5998	5473	893	4146	244	1345	8727	2138	11001	4126	489	4387	8159	6073	5462	2834	11025	4600	8132	549	3220	5850	1810	10763	752	3144	8256	4099	6540	1571	3474	10946	7832	8082	502	10380	1275	7782	9947	6960	6500	4414	7775	6972	4844	9343	5185	59	5980	5178	7278	10018	2197	9451	4745	8838	94	3167	9655	2653	7547	9637	3588	6713	10986
1169	7027	8780	3024	3783	1921	237	8907	6536	7284	755	5152	4766	2607	9170	3140	4552	182	5257	2763	7854	3244	6596	4902	2735	116	5546	8937	3067	4422	4212	9252	7502	6859	3886	1825	3339	5177	8915	7195	8771	5640	2313	4694	4707	10366	11120	2625	9128	9990	3845	7080	1492	4415	4770	9736	442	1602	2793	6706	9445	2254	2407	9154	4963	6325	7542	4139	5101	3235	2893	1383	5610	8205	5048	7099	8464	10008	7118	1776	9103	3642	4946	7470	2209	9545	3351	10960	9600	11087	810	8653	7435	10095	2432	4515	9694	10785	7076	6590	7285
1170	6639	9060	11072	5008	6593	10821	6601	8147	916	7852	4138	2716	4896	8013	9923	1304	686	390	8946	157	10743	8573	7990	1432	10154	4184	2741	8652	10036	3909	1007	9427	8926	10482	3196	3938	3966	3539	6616	3753	2538	6395	9401	6221	2770	833	10269	6659	9735	2615	5710	3753	4628	3226	3037	1926	10702	9065	8727	10799	4385	3962	5160	1728	2890	4262	991	2262	4505	4217	2107	9427	8516	6262	8038	4750	6957	6202	18	9776	8954	4516	417	2079	932	4080	10521	6088	9727	11120	452	9827	6377	10011	5359	10935	6176	2687	7692	1970
1171	7029	4718	1394	2307	4334	9223	10242	4687	7928	10476	2115	1207	2141	2950	9873	5208	8954	7452	381	5942	5667	6025	6877	366	2880	5075	2845	7522	10194	321	7140	10449	1554	9918	9817	9301	7561	3039	7305	4836	5543	5089	2651	6603	5160	2525	4904	149	4265	9639	69	7020	9359	4215	7149	4779	8759	2792	5496	7127	4808	4138	8506	1436	6982	8977	3151	8583	6189	7362	3451	1797	7651	5908	11079	6709	8776	4476	1807	6481	771	156	10277	8901	8230	10903	5230	936	1010	2454	7052	9300	2580	6688	1585	7674	1289	2217	2112	9796
1172	8428	6995	1103	6436	6291	4504	9995	7465	8488	2796	634	9013	7129	2716	9133	9329	10212	1307	1026	9143	5711	2479	10648	4515	6484	680	2329	10906	8642	2625	7665	9757	1336	9448	8776	1398	7119	8276	10624	1427	1430	1950	1487	5818	1837	2090	3738	6390	5891	1564	812	7718	10564	287	5460	1968	8646	568	2326	5139	2508	9198	753	3841	3742	5683	10890	6072	4702	5282	5580	1788	5195	6536	5748	3794	10276	1059	1823	5308	7456	3782	949	5087	3432	10469	3530	7986	8952	1563	5062	1444	5354	6872	1299	4046	2741	2682	5936	10998
1173	5227	6648	4295	7853	4532	6768	6706	6856	9442	7485	1111	7761	28	7380	5527	2803	5477	5164	1569	2270	5618	4163	10420	1946	6923	9078	7873	11047	8367	5655	5820	2064	1521	181	6258	4769	10579	3382	602	8061	3021	10095	1964	2572	1382	5020	1442	4735	3588	8495	591	7578	7046	3959	4849	4050	6040	1837	1210	1539	3167	4502	7552	6198	8834	2243	8236	4071	7838	5892	551	3900	2219	11068	7924	8497	4674	798	5790	9586	9668	4877	4593	6938	7899	5086	10591	6719	2233	8796	7765	5547	10132	2348	564	4624	3844	5773	1133	5653
1174	6421	2724	5901	8600	6878	8587	3799	3459	9389	7414	8569	648	7924	5746	5342	10147	177	7613	6580	4168	4681	5202	8657	204	4776	8997	2584	3647	3009	1818	1262	5806	7359	729	2611	9647	8340	48	5742	3831	6551	4537	4108	5346	7165	10601	4290	9399	2192	6977	7411	9066	6493	2673	7950	2400	7763	190	4708	10271	3276	3446	8269	6995	1283	127	7231	5519	6932	4753	6800	1814	4437	8107	8877	139	2290	8485	6755	4765	4349	9414	7790	7566	10744	6336	6606	9186	7029	7915	5849	4106	3730	2510	9547	2536	6831	6633	6120	1926
1175	1730	6079	11078	2616	7935	3748	451	916	3299	3572	10351	9025	5238	545	8824	4295	10262	9675	4371	4614	6883	3028	2804	9721	2355	10075	7592	3117	4174	3353	3566	1023	5436	8832	3799	8178	10168	4549	258	7336	5788	9907	528	4078	6296	6356	8094	5778	1723	6611	6099	10262	5205	4388	7139	5188	6380	10164	7211	5058	4452	10577	6282	9963	5890	5020	3309	3971	1333	1787	8284	7367	9990	6373	7013	1843	2216	2227	9392	2660	723	5754	10236	6652	952	6221	7444	6890	147	9310	1994	8533	9742	9729	796	6325	244	3895	2475	390
1176	7807	7070	4094	2989	4492	7037	7060	113	10710	9787	7230	2139	10875	7670	8209	1873	5309	8141	6418	1463	6670	4859	2576	5772	8940	4633	337	5963	733	8698	2352	9703	5416	10243	10407	9430	2454	4141	6309	3811	4627	8957	7270	2075	4998	7575	7075	8549	3019	993	6023	1426	8775	6881	10542	951	10620	7044	121	10915	9354	6854	10811	5360	10972	6774	10024	8197	4037	7931	9804	309	8397	4216	6184	10532	4280	6208	10665	5839	1638	5658	259	5808	7116	859	2048	4431	5453	7533	181	7698	2561	1597	7553	7985	6867	2747	112	6521
1177	3444	8930	8221	5875	9513	2706	1383	11131	510	6628	8813	8797	7774	7301	4439	2636	8262	10846	9622	3119	3780	392	8309	9945	6943	2363	4582	3769	1804	4072	3021	10360	4074	1707	2041	2635	8621	1281	8576	10930	5859	5566	8368	7295	6724	8735	4332	7702	6881	9871	1096	5997	6348	181	9588	4772	3610	4030	8773	4796	3612	9234	6264	2783	3375	8866	3499	5123	10265	4110	4025	9589	10912	9771	8478	1015	3350	6863	6850	7247	5922	407	10280	5039	4689	9890	10761	6786	1674	1343	5617	7630	9165	8607	3325	8501	7514	3219	9861	9930
1178	888	9405	2525	52	10709	6676	9260	2398	2391	920	6649	9540	6263	26	3297	2279	8115	3779	4027	919	7971	1826	2075	5033	10807	1545	4664	9820	7606	5469	10180	9786	8142	2343	10867	10221	149	6719	5696	262	3607	2518	5356	9838	4664	4563	9975	2063	4235	3527	10087	3049	1342	8505	10471	10817	9577	9116	4197	1479	3577	2166	696	2186	11	9526	3617	8788	3417	4271	1669	7914	4921	9403	4020	2351	4067	10515	2198	10824	6259	8728	6048	5536	6064	7813	2070	9724	7718	12	5620	7208	3243	10505	6361	3825	5703	1132	7486	4993
1179	9160	2723	7576	10804	8242	2195	9309	160	23	10493	7511	321	2667	9920	4024	7329	366	1424	6687	43	9487	433	398	11084	10153	9805	5863	4070	5370	5364	5238	9163	5066	9146	115	8652	5824	4212	8813	4983	7726	6218	10268	9605	10870	6834	5234	6667	6532	10963	5023	8679	1946	8026	5103	10393	5470	8852	9406	6691	3536	376	638	6365	1435	6771	7120	375	9774	10258	2023	6551	10228	9545	6653	6605	5693	1978	1831	729	1024	6371	7949	1744	9523	5728	2721	7691	8559	5740	2002	4978	8224	8701	4710	3742	10513	5656	2635	8448
1180	4005	6820	9431	1922	2629	5009	6568	6983	7739	2232	3169	5680	4186	173	6944	9158	2121	3904	5329	5369	7767	2169	5448	3488	485	2620	2606	3146	10671	4991	4319	7235	7159	6493	10929	7183	6229	6794	5550	8367	7706	6431	10319	3837	7280	7462	2960	2112	2094	6475	9644	5177	8171	7630	5746	5922	6360	8707	136	9161	3258	6426	1767	4018	6727	7359	6630	4084	5264	6118	8266	10382	4692	7406	2257	6393	2914	7751	1452	10603	9461	10367	6097	10266	10158	5973	8415	10238	8826	8349	6431	8037	8579	6253	7052	1285	8673	3706	6003	6956
1181	3194	8292	10669	10039	8380	7465	6654	10974	10867	1633	360	7160	2454	8665	10194	6709	8478	8320	8273	8296	219	3753	2011	5047	6016	9665	8412	4296	2432	7989	2636	6572	9794	1950	4303	1168	854	4636	3548	3378	1420	7212	10773	484	10806	6135	3137	10719	9613	1974	6137	6428	4967	5639	5094	10857	6951	919	7110	9771	10927	3887	5609	5183	7905	4814	5507	2442	4865	5301	1099	119	9392	2624	4256	426	8444	8045	6801	434	5418	6029	990	10483	9700	1165	986	8247	9725	767	553	7154	7789	8503	583	5047	8004	3318	8864	7041
1182	6095	4597	313	6467	8644	2391	7392	5300	3102	1432	7260	8085	294	6109	3377	3660	8064	6481	9277	4037	2997	10291	8404	7384	10950	10817	10643	2398	489	9505	7919	386	4016	5638	9200	5266	9766	2298	5362	5252	2125	8392	3093	5008	8445	1950	5550	10855	8266	7774	8517	8753	7443	3467	2870	8271	10658	6554	5275	9109	5769	753	8944	9564	7466	10673	11076	2885	6921	7238	297	946	2363	1461	7408	9529	2249	6733	3532	1652	8051	3994	7461	9982	3369	5008	7251	4159	4412	2114	1711	8282	1083	9728	4389	7829	8971	2036	9192	5814
1183	7719	8494	393	3461	5078	10960	2489	4483	9976	52	7934	6702	9392	10835	7726	704	1312	3202	6092	4327	1140	685	2488	6157	6734	9950	4823	5121	8989	7836	2785	5194	5832	9474	324	10622	3439	741	5130	10625	6721	10754	427	10470	8512	7132	10642	814	4931	1943	4688	2300	5022	4826	1440	3993	7413	7394	7598	3297	7247	3936	6651	7066	2331	6571	8087	2941	5221	2842	3660	96	1960	1949	2498	7540	1770	3548	3912	1699	9463	1704	4119	10073	5605	5564	126	4122	5692	8785	9769	4929	156	6607	2882	985	6465	20	49	7047
1184	912	7940	4291	5326	8188	4645	803	7144	5433	158	7731	8633	277	3936	2274	6866	6421	4433	6743	2806	6244	2759	7314	10329	8130	6023	2013	10984	2912	8692	7000	1524	1181	9577	6354	1048	5085	3281	4273	2928	9680	3216	10855	7632	5878	9438	2369	7526	2337	924	5216	328	9794	3462	4161	7133	7886	10350	5261	9245	5430	925	9040	5339	8554	1428	4657	6488	1597	2025	10494	4793	9543	3887	1768	6894	1848	8213	7621	4714	7437	1100	2022	1447	12	1421	6190	3712	1213	3303	4358	9993	1334	5279	11098	7227	1930	290	10454	9625
1185	7873	5401	6997	1771	1673	5901	6791	9399	2220	9056	3467	7432	5527	8015	8682	4498	4531	8395	6735	3728	3588	6990	1943	3725	2728	4026	4070	3077	7465	5184	861	10077	9406	3068	258	5423	4723	144	7617	4408	4743	4511	6434	7153	1216	7664	10283	5283	8616	2784	2481	6653	130	7699	5081	9979	193	3581	4428	4807	6190	188	650	4872	4077	6612	1753	5819	4806	1172	973	3644	5631	488	4478	380	10249	8810	2223	5308	6967	8196	9461	4818	440	6149	7561	2171	4015	730	4899	326	2079	6450	1897	5093	863	2310	1678	6863
1186	5753	2347	8463	5267	4422	5266	9638	3371	3673	10434	360	8944	7031	2758	6981	8466	4437	7514	3957	8253	1100	5543	7966	6562	1239	6820	3878	4697	9281	1651	1315	5599	4228	7309	9142	9306	6564	7030	7254	3044	6759	4860	3215	2521	7900	9380	5659	3788	6365	4315	10174	6245	5372	449	3777	1839	8979	2588	1101	9637	4394	2597	5822	4810	4088	10334	4724	3329	2336	201	121	9970	8926	5177	3466	3095	7335	6289	10722	10020	9651	8300	10555	6976	640	10054	2378	5492	5504	8486	5824	10502	2452	7233	5353	3810	1085	8702	447	6835
1187	10093	10070	10027	8306	5054	4378	1654	9910	7290	3498	1204	7136	7800	5187	10382	5185	1107	2936	7634	813	9037	4112	5702	8751	774	2596	10016	3297	7274	1629	6416	7944	3145	3857	9695	10232	6829	10323	9653	7180	7873	5062	2822	8315	7208	5572	4751	2073	916	7129	5491	1145	7537	9534	664	10036	7022	5960	4941	4179	8345	9158	1923	7548	8734	2320	5103	613	2464	8404	5359	765	3403	6302	7705	1817	902	8923	592	6590	9843	10348	10661	7120	3867	5439	7808	10779	10399	10821	7858	1158	7758	1193	9411	5108	7888	1963	4719	7563
1188	3263	5151	10941	8506	2089	6472	10808	10164	10149	4583	2400	10305	1683	9992	10947	7194	9060	5666	10103	2219	1185	4196	3187	5213	599	6600	9709	8746	9723	32	5632	2465	8285	7654	9801	10047	8907	7712	4384	7551	7304	3992	884	5752	315	1861	7769	7191	5402	6790	5946	9872	7573	4501	2561	1221	4377	10434	1072	4001	9486	8027	9194	6488	8891	7625	6852	5517	5733	4462	2350	10252	6399	7750	9574	11078	6218	3253	454	5734	7306	1377	10834	1846	229	2470	7408	1641	4587	1315	5079	4406	3686	8508	6937	261	7531	9291	3401	187
1189	5078	7271	8633	9023	2803	1533	638	727	3326	6488	10317	5107	7367	5015	1088	2601	2192	2989	5409	1787	9032	123	6760	10407	5456	883	619	5341	10184	6684	7164	8788	7145	8615	902	7076	10825	1741	8447	6385	5188	1770	5876	6507	4993	3666	9516	2654	6783	10640	2691	7239	2412	10592	3103	4565	496	1333	7575	796	2305	9748	5400	8212	6968	8083	4206	5264	9562	8775	3626	8869	4106	5887	3599	10125	8363	10407	2011	2733	344	4946	10927	2064	1266	8999	11027	10389	8810	4769	658	5509	1113	6740	10643	10483	7585	2580	2916	5059
1190	860	2462	5132	8634	241	4283	5343	7020	746	265	9768	4356	4696	10552	8897	4146	6396	1953	3203	2349	9704	8777	9033	4653	9301	1600	4322	3912	4126	2317	5041	5303	2344	9769	4895	2679	10256	6989	4546	3277	2535	5867	9323	5718	4614	7357	5130	373	4067	11017	6049	8240	1295	8888	1765	4262	1196	780	7849	6846	6236	4508	372	9561	8037	630	4705	7533	1293	859	7746	10182	4215	4053	3527	8009	1045	1931	6234	6850	2485	9683	529	10836	6	4612	298	159	1308	7146	8549	919	1345	6625	3764	8687	5989	8026	7710	8
1191	6032	8935	1569	10249	4124	4030	7466	10169	5496	4279	2104	10375	6027	4414	3088	4536	5532	1594	2355	1540	4181	1612	10436	9641	106	4086	8044	8209	9089	4426	8396	8843	3997	11016	7587	7631	3180	9098	3996	2319	6949	2220	8384	986	4292	5349	6988	4023	9912	10657	2062	5726	1531	2097	10085	3119	1418	783	8734	2551	5795	11059	4451	10896	1694	9955	9483	10197	5316	2486	9351	5388	5604	5714	8772	9598	5943	6182	4075	1378	6823	6912	5358	8130	8159	5577	737	4810	9994	3160	6559	5552	7542	7722	5059	7824	7344	1387	2644	9404
1192	7667	8955	1503	9226	8691	8033	1541	6652	6439	10980	9584	7379	4237	7796	4705	1469	4929	5410	1363	10613	10768	8741	9613	3758	5931	1126	4478	5022	10041	6000	137	6231	6885	2932	8373	5730	4209	2700	902	8096	4440	6955	2237	2820	2964	9537	9991	7063	9704	4439	1279	2437	7622	3268	7477	6229	10887	2454	3912	6822	8734	5036	5281	4432	4208	7582	7409	2412	7281	4583	5938	11120	3781	496	10536	4220	10958	6392	8545	202	7714	6554	7082	1697	198	10419	10480	4687	6597	1590	2320	8662	2257	9432	5922	4563	9140	8727	2327	3393
1193	5880	4074	6597	1881	4457	5440	1420	364	995	3810	6670	1370	3267	9782	4929	9645	4755	8201	3597	8138	2539	9297	7808	3099	7352	6565	7347	7286	2899	9120	2694	4861	4398	4333	1769	2094	9011	6917	7870	1104	10137	8129	7659	10233	232	2041	7307	6908	8073	319	5672	5994	10428	10618	5470	9271	1405	6297	6240	3527	3508	9082	5300	6215	2833	8866	6598	7493	5770	4507	4931	8068	7394	7495	10165	1260	7833	4154	9690	8836	1728	10088	891	7543	1113	6349	4835	711	11012	2105	5009	7954	6703	9267	1349	10421	1743	3548	3273	9015
1194	4934	2843	10335	1006	10169	5949	4824	3756	10989	11055	686	7121	3683	8591	8912	5603	8140	1322	8122	5942	1835	10825	4836	5282	6699	6739	2300	856	5002	6762	6930	4087	1823	8098	6727	5337	5361	4015	2419	9215	4987	7837	9499	2071	5090	9854	433	10388	9994	120	6747	11098	7229	7505	2476	4702	4639	8744	6369	10413	5514	8352	356	6726	981	2956	9845	42	9758	715	355	2041	2627	2409	8937	1192	9463	7509	5477	2423	9502	6606	384	3432	3238	507	519	925	1907	10768	1661	4316	9274	606	3477	1431	1205	8321	2458	2368
1195	7989	16	6411	10686	4301	3720	8009	9077	10786	67	6687	1298	1155	6505	6361	4252	11096	6767	4485	4905	9637	10635	2344	9932	7896	3681	3119	3668	10005	6390	6495	9508	6146	10205	9631	3833	4805	11063	2113	9799	6586	8943	10325	6773	8418	9756	649	3481	3858	219	7963	1186	9966	10070	10419	1381	1608	4867	11073	6410	3589	1873	4333	6916	3960	2598	490	1350	8258	7523	974	1563	879	3087	4026	8295	4688	7306	3898	2979	914	9121	4194	6521	6767	1595	8436	8632	10124	1718	2186	9749	9850	7957	97	5922	3710	6770	8089	7222
1196	7068	610	6784	4689	3331	4869	6370	346	7373	8991	4962	4574	2166	430	8668	1133	298	6146	2616	5662	8310	5515	7792	1989	1048	5223	10422	7166	1736	3836	4857	7380	3221	2122	702	3620	9976	4291	10658	9013	10876	9472	6213	5272	6443	1354	9985	4886	6044	7865	918	436	8122	1053	6563	2347	3874	1856	5796	10335	5431	5815	879	8072	1501	3461	8735	5582	5192	9494	10207	2115	6167	7088	187	11098	7623	2774	10338	8887	9545	3807	4333	904	8232	8425	1907	3280	2393	889	2288	1870	7430	1372	1291	10407	10610	1971	8698	949
1197	1620	1878	8735	3043	2954	6952	2255	6365	7349	9392	632	1863	2451	10270	8211	3241	2973	9430	5307	9940	2712	2917	186	9253	8991	6845	2501	2474	2159	7581	4077	3573	5928	8580	3040	1754	4639	3790	8470	980	11062	10595	5006	10083	5445	9212	2125	2616	826	3493	9459	2747	1830	9904	6514	4343	1172	5268	681	2791	8531	2690	1295	4613	10778	10730	4632	4415	201	1918	8289	10775	8687	10129	4130	1493	8792	654	10054	9708	8712	1525	4709	8953	4197	727	566	10400	8482	9558	4246	6879	6925	6041	10120	4835	8283	11040	5266	1426
1198	7016	3291	4528	1210	3762	4867	991	143	2335	6549	7963	6750	6291	3012	6448	6613	1855	8031	860	9513	249	10435	2936	10282	3239	1872	4532	7248	3381	7384	8668	2341	5991	6985	6634	5504	3615	2712	4959	2474	3707	6160	5956	7304	4649	6636	10985	1689	4409	7397	5089	2636	3598	7721	2537	10903	10041	4083	10032	1620	5221	10163	2275	4537	6111	8537	3345	2397	957	2288	1834	1834	2562	8658	8707	5939	9504	200	11047	9016	32	9263	6947	9559	4541	460	267	6501	708	10864	656	6052	7965	10573	8019	6215	8956	3495	8744	4453
